country,name,full_name,isin,currency,symbol
japan,Aplix,Aplix Corp,JP3122610003,JPY,3727
japan,ITbook,ITbook Holdings Co Ltd,JP3104860006,JPY,1447
japan,Advanced Media,Advanced Media Inc,JP3122150000,JPY,3773
japan,DDS,DDS Inc,JP3548620008,JPY,3782
japan,Drecom,Drecom Co Ltd,JP3639570005,JPY,3793
japan,Media Kobo,Media Kobo Inc,JP3921140004,JPY,3815
japan,J-Stream,J-Stream Inc,JP3386170009,JPY,4308
japan,OncoTherapy,OncoTherapy Science Inc,JP3202150003,JPY,4564
japan,Sosei Group,Sosei Group Corp,JP3431300007,JPY,4565
japan,CanBas,CanBas Co Ltd,JP3244570002,JPY,4575
japan,Gene Techno,Gene Techno Science Co Ltd,JP3386460004,JPY,4584
japan,UMN Pharma,UMN Pharma Inc,JP3944320005,JPY,4585
japan,Mediaseek,Mediaseek Inc,JP3920930009,JPY,4824
japan,Actcall,Actcall Inc,JP3108140009,JPY,6064
japan,Mediaflag,Mediaflag Inc,JP3921210005,JPY,6067
japan,Trenders,Trenders Inc,JP3637290002,JPY,6069
japan,Jibannet,Jibannet Holdings Co Ltd,JP3387880002,JPY,6072
japan,Ohizumi MFG,Ohizumi MFG Co Ltd,JP3174900005,JPY,6618
japan,Tera Probe,Tera Probe Inc,JP3546550009,JPY,6627
japan,Lifenet Insurance,Lifenet Insurance Co,JP3966660007,JPY,7157
japan,Precision System Science,Precision System Science Co Ltd,JP3833400009,JPY,7707
japan,Samantha Thavasa,Samantha Thavasa Japan Ltd,JP3322830005,JPY,7829
japan,FinTech Global,FinTech Global Inc,JP3802830004,JPY,8789
japan,Arealink,Arealink Co Ltd,JP3167620008,JPY,8914
japan,Kufu,Kufu Co Inc,JP3266300007,JPY,4399
japan,Kasumigaseki Capital,Kasumigaseki Capital Co Ltd,JP3211050004,JPY,3498
japan,Alue,Alue Co Ltd,JP3126050008,JPY,7043
japan,PIALA,PIALA Inc,JP3801650007,JPY,7044
japan,Amazia,Amazia Inc,JP3124740006,JPY,4424
japan,Tecnos Data,Tecnos Data Science Engineering Inc,JP3545250007,JPY,7046
japan,Autonomous Control Systems,Autonomous Control Systems Laboratory Ltd,JP3394900009,JPY,6232
japan,EduLab,EduLab Inc,JP3164480000,JPY,4427
japan,Port,Port Inc,JP3855850008,JPY,7047
japan,AmidA,AmidA Holdings Co Ltd,JP3124460001,JPY,7671
japan,Kudan,Kudan Inc,JP3266220007,JPY,4425
japan,Link,Link Inc,JP3977010002,JPY,4428
japan,Veltra Corp,Veltra Corp,JP3835830005,JPY,7048
japan,SHIKIGAKU,SHIKIGAKU Co Ltd,JP3348200001,JPY,7049
japan,Frontier International,Frontier International Inc,JP3829520000,JPY,7050
japan,Ricksoft,Ricksoft Co Ltd,JP3974510004,JPY,4429
japan,Smaregi,Smaregi Inc,JP3400110007,JPY,4431
japan,Serverworks,Serverworks Co Ltd,JP3310250000,JPY,4434
japan,Kaonvavi,Kaonvavi Inc,JP3205900008,JPY,4435
japan,Minkabu The Infonoid,Minkabu The Infonoid Inc,JP3911000002,JPY,4436
japan,Copro Holdings,Copro Holdings Co,JP3302000009,JPY,7059
japan,Geechs I,Geechs Inc,JP3263700001,JPY,7060
japan,gooddays holdings,gooddays holdings Inc,JP3273760003,JPY,4437
japan,Japan Hospice Holdings,Japan Hospice Holdings Inc,JP3750000006,JPY,7061
japan,Natty Swanky,Natty Swanky Co Ltd,JP3651040002,JPY,7674
japan,Fureasu,Fureasu Co Ltd,JP3828950000,JPY,7062
japan,Welby,Welby Inc,JP3155410008,JPY,4438
japan,A Dot,A Dot Co Ltd,JP3160590000,JPY,7063
japan,Toumei,Toumei Co Ltd,JP3606150005,JPY,4439
japan,Witz,Witz,JP3159930001,JPY,4440
japan,Howtelevision,Howtelevision Inc,JP3765460005,JPY,7064
japan,Tobila Systems,Tobila Systems Inc,JP3630000002,JPY,4441
japan,Goodspeed,Goodspeed Co Ltd,JP3273770002,JPY,7676
japan,Valtes,Valtes Co Ltd,JP3778480008,JPY,4442
japan,Sansan,Sansan Inc,JP3332540008,JPY,4443
japan,Peers,Peers Co Ltd,JP3801660006,JPY,7066
japan,Branding Technology,Branding Technology Inc,JP3830750000,JPY,7067
japan,Infonet Inc,Infonet Inc,JP3153490002,JPY,4444
japan,Shinnihonseiyaku,Shinnihonseiyaku Co Ltd,JP3381200009,JPY,4931
japan,Living Technologies,Living Technologies Inc,JP3974710000,JPY,4445
japan,Feedforce,Feedforce Inc,JP3803040009,JPY,7068
japan,Link U,Link U Inc,JP3977060007,JPY,4446
japan,B&P,B&P Co Ltd,JP3799630003,JPY,7804
japan,Bushiroad,Bushiroad Inc,JP3829930001,JPY,7803
japan,Tsukuruba,Tsukuruba Inc,JP3532950007,JPY,2978
japan,StemRIM,StemRIM,JP3399690001,JPY,4599
japan,CyberBuzz,CyberBuzz Inc,JP3311580009,JPY,7069
japan,Giftee,Giftee Inc,JP3264870001,JPY,4449
japan,Chatwork,Chatwork Co Ltd,JP3512900006,JPY,4448
japan,Hpc Systems,Hpc Systems Inc,JP3160940007,JPY,6597
japan,Lib Work,Lib Work Co Ltd,JP3162680007,JPY,1431
japan,ChugokuKogyo Co Ltd,ChugokuKogyo Co Ltd,JP3521400006,JPY,5974
japan,Mizuho Medy Co Ltd,Mizuho Medy Co Ltd,JP3885900005,JPY,4595
japan,Fuji Soft Service Bureau,Fuji Soft Service Bureau Inc,JP3816650000,JPY,6188
japan,Dualtap,Dualtap Co Ltd,JP3549250003,JPY,3469
japan,Jesco,Jesco Holdings Inc,JP3386570000,JPY,1434
japan,Chugai Mining,Chugai Mining Co Ltd,JP3519000008,JPY,1491
japan,Shodensya,Shodensya Co Ltd,JP3363000005,JPY,1711
japan,Meiho Facility Works,Meiho Facility Works Ltd,JP3920400003,JPY,1717
japan,MESCO,MESCO Inc,JP3888350000,JPY,1737
japan,Koatsu Kogyo,Koatsu Kogyo Co Ltd,JP3283450009,JPY,1743
japan,Crea,Crea Holdings Inc,JP3236100008,JPY,1757
japan,Kudo,Kudo Corp,JP3266150006,JPY,1764
japan,Fuji Furukawa Eng,Fuji Furukawa Engineering & Construction Co Ltd,JP3820550006,JPY,1775
japan,Sumiken Mitsui Road,Sumiken Mitsui Road Co Ltd,JP3892200001,JPY,1776
japan,Tanabe Engineering,Tanabe Engineering Corp,JP3468900000,JPY,1828
japan,Tsuchiya,Tsuchiya Holdings Co Ltd,JP3533300004,JPY,1840
japan,Ohmori,Ohmori Co Ltd,JP3190600001,JPY,1844
japan,Nankai Tatsumura Construction,Nankai Tatsumura Construction Co Ltd,JP3652600002,JPY,1850
japan,Mori-Gumi,Mori-Gumi Co Ltd,JP3923600005,JPY,1853
japan,Kaneshita Construction,Kaneshita Construction Co Ltd,JP3216600001,JPY,1897
japan,Nippon Rietec,Nippon Rietec Co Ltd,JP3510600004,JPY,1938
japan,Kodensha,Kodensha Co Ltd,JP3288600004,JPY,1948
japan,Sanyo Engineering & Construction,Sanyo Engineering & Construction Inc,JP3335400002,JPY,1960
japan,Techno Ryowa,Techno Ryowa Ltd,JP3545040002,JPY,1965
japan,Takada,Takada Corp,JP3457600009,JPY,1966
japan,Chuo Build Industry,Chuo Build Industry Co Ltd,JP3518200005,JPY,1971
japan,Nichiwa Sangyo,Nichiwa Sangyo Co Ltd,JP3666400001,JPY,2055
japan,Fuji Nihon Seito,Fuji Nihon Seito Corp,JP3722200007,JPY,2114
japan,Bourbon,Bourbon Corp,JP3831400001,JPY,2208
japan,Kanro,Kanro Co Ltd,JP3233400005,JPY,2216
japan,Fukutome Meat Packers,Fukutome Meat Packers Ltd,JP3806600007,JPY,2291
japan,Fasteps,Fasteps Co Ltd,JP3345580009,JPY,2338
japan,iStudy,iStudy Co Ltd,JP3351020007,JPY,2345
japan,Yaskawa Information Systems,Yaskawa Information Systems Corp,JP3931800001,JPY,2354
japan,Threepro Group,Threepro Group Inc,JP3410750008,JPY,2375
japan,Nippon Care Supply,Nippon Care Supply Co Ltd,JP3699800003,JPY,2393
japan,DNA Chip Research,DNA Chip Research Inc,JP3548590003,JPY,2397
japan,Tetsujin,Tetsujin Inc,JP3545620001,JPY,2404
japan,FUJIKOH,FUJIKOH Co Ltd,JP3812250003,JPY,2405
japan,Zwei,Zwei Co Ltd,JP3531350001,JPY,2417
japan,Aun Consulting,Aun Consulting Inc,JP3105310001,JPY,2459
japan,FueTrek,FueTrek Co Ltd,JP3826260006,JPY,2468
japan,Nihonwasou,Nihonwasou Holdings Inc,JP3756080002,JPY,2499
japan,Hokkaido Coca Cola Bottling,Hokkaido Coca Cola Bottling Co Ltd,JP3847800004,JPY,2573
japan,Premium Water,Premium Water Holdings Inc,JP3155450004,JPY,2588
japan,Boso Oil&Fat,Boso Oil&Fat Co Ltd,JP3855400002,JPY,2608
japan,Mandarake,Mandarake Inc,JP3879700007,JPY,2652
japan,Asmo,Asmo Corp,JP3384720003,JPY,2654
japan,Maxvalu Tohoku,Maxvalu Tohoku Co Ltd,JP3864850007,JPY,2655
japan,Tabio,Tabio Corp,JP3506100001,JPY,2668
japan,Dynac,Dynac Corp,JP3491900001,JPY,2675
japan,Uoki,Uoki Co Ltd,JP3155500006,JPY,2683
japan,Kawanishi,Kawanishi Holdings Inc,JP3226700007,JPY,2689
japan,I K,I K Co Ltd,JP3101100000,JPY,2722
japan,Sanko Marketing Foods,Sanko Marketing Foods Co Ltd,JP3332520000,JPY,2762
japan,Palemo,Palemo Co Ltd,JP3782800001,JPY,2778
japan,Komehyo,Komehyo Co Ltd,JP3305590006,JPY,2780
japan,Apple International,Apple International Co Ltd,JP3121170009,JPY,2788
japan,Y’s Table,Y’s Table Corp,JP3990760005,JPY,2798
japan,Bull-Dog Sauce,Bull-Dog Sauce Co Ltd,JP3831200005,JPY,2804
japan,S&B Foods,S&B Foods Inc,JP3163600004,JPY,2805
japan,Yutaka Foods,Yutaka Foods Corp,JP3949200004,JPY,2806
japan,Daisho,Daisho Co Ltd,JP3483900001,JPY,2816
japan,Aohata,Aohata Corp,JP3105900009,JPY,2830
japan,Hagoromo Foods,Hagoromo Foods Corp,JP3767600004,JPY,2831
japan,Seihyo,Seihyo Co Ltd,JP3415600000,JPY,2872
japan,Nihon Shokuhin Kako,Nihon Shokuhin Kako Co Ltd,JP3715600007,JPY,2892
japan,Ishii Food,Ishii Food Co Ltd,JP3133600001,JPY,2894
japan,Shinobu Foods Products,Shinobu Foods Products Co Ltd,JP3354200002,JPY,2903
japan,Ahjikan,Ahjikan Co Ltd,JP3119400004,JPY,2907
japan,Asahimatsu Foods,Asahimatsu Foods Co Ltd,JP3117000004,JPY,2911
japan,Sato Foods,Sato Foods Co Ltd,JP3322110002,JPY,2923
japan,Shinozakiya,Shinozakiya Inc,JP3354050001,JPY,2926
japan,Kachikaihatsu,Kachikaihatsu Co Ltd,JP3393800002,JPY,3010
japan,Banners,Banners Co Ltd,JP3864600006,JPY,3011
japan,Pacific Net,Pacific Net Co Ltd,JP3781360007,JPY,3021
japan,Kawasaki &,Kawasaki & Co Ltd,JP3223200001,JPY,3045
japan,Hyper,Hyper Inc,JP3765220003,JPY,3054
japan,Hiraki,Hiraki Co Ltd,JP3795150006,JPY,3059
japan,Omikenshi,Omikenshi Co Ltd,JP3174000004,JPY,3111
japan,Oak Capital,Oak Capital Corp,JP3795400005,JPY,3113
japan,MBK,MBK Co Ltd,JP3382200008,JPY,3121
japan,Saibo,Saibo Co Ltd,JP3312000007,JPY,3123
japan,Shinnaigai Textile,Shinnaigai Textile Ltd,JP3379400009,JPY,3125
japan,O’ will,O’ will Corp,JP3170150001,JPY,3143
japan,Azearth,Azearth Corp,JP3120070002,JPY,3161
japan,Conglomerate of Distribution for Automobile,International Conglomerate of Distribution for Automobile Holdings Co Ltd,JP3101920001,JPY,3184
japan,Kaneyo,Kaneyo Co Ltd,JP3217800006,JPY,3209
japan,Central General Development,Central General Development Co Ltd,JP3425650003,JPY,3238
japan,Will,Will Co Ltd,JP3154250009,JPY,3241
japan,Nihon Seima,Nihon Seima Co Ltd,JP3723400002,JPY,3306
japan,Cross Plus,Cross Plus Inc,JP3272700000,JPY,3320
japan,Trust,Trust Co Ltd,JP3635550001,JPY,3347
japan,Kuriyama,Kuriyama Holdings Corp,JP3270810009,JPY,3355
japan,Kanmonkai,Kanmonkai Co Ltd,JP3233300007,JPY,3372
japan,Bike O &,Bike O & Co Ltd,JP3101150005,JPY,3377
japan,Kitanihon Spinning,Kitanihon Spinning Co Ltd,JP3239600004,JPY,3409
japan,KFC,KFC Ltd,JP3277100008,JPY,3420
japan,Sanko Techno,Sanko Techno Co Ltd,JP3330500004,JPY,3435
japan,Prospect,Prospect Co Ltd,JP3221000007,JPY,3528
japan,Soko Seiren,Soko Seiren Co Ltd,JP3431800006,JPY,3578
japan,AuBEX,AuBEX Corp,JP3173600002,JPY,3583
japan,Jichodo,Jichodo Co Ltd,JP3386400000,JPY,3597
japan,Yamaki,Yamaki Co Ltd,JP3935000004,JPY,3598
japan,Fujix,Fujix Ltd,JP3818650008,JPY,3600
japan,Kawamoto,Kawamoto Corp,JP3227100009,JPY,3604
japan,G Three,G Three Holdings Corp,JP3300950007,JPY,3647
japan,ArtSpark,ArtSpark Holdings Inc,JP3100260003,JPY,3663
japan,Information Planning,Information Planning Co Ltd,JP3393500008,JPY,3712
japan,4Cs,4Cs Holdings Co Ltd,JP3163300001,JPY,3726
japan,SIOS Tech,SIOS Technology Inc,JP3547100002,JPY,3744
japan,Intertrade,Intertrade Co Ltd,JP3152810002,JPY,3747
japan,Seven Seas,Seven Seas Holdings Co Ltd,JP3426500009,JPY,3750
japan,Flight,Flight Holdings Inc,JP3826280004,JPY,3753
japan,Riskmonster.com,Riskmonster.com,JP3974180006,JPY,3768
japan,Wealth Management,Wealth Management Inc,JP3639550007,JPY,3772
japan,Techno Mathematical,Techno Mathematical Co Ltd,JP3545170007,JPY,3787
japan,e-Seikatsu,e-Seikatsu Co Ltd,JP3131050001,JPY,3796
japan,Keyware Solutions,Keyware Solutions Inc,JP3236150003,JPY,3799
japan,Furubayashi Shiko,Furubayashi Shiko Co Ltd,JP3828800007,JPY,3944
japan,Superbag,Superbag Co Ltd,JP3395400009,JPY,3945
japan,Dynapac,Dynapac Co Ltd,JP3494200003,JPY,3947
japan,Asahi Printing,Asahi Printing Co Ltd,JP3110600008,JPY,3951
japan,Imura Envelope Co,Imura Envelope Co Inc,JP3149150009,JPY,3955
japan,Capital Asset Planning,Capital Asset Planning Inc,JP3244420000,JPY,3965
japan,Konoshima Chemical,Konoshima Chemical Co Ltd,JP3289000006,JPY,4026
japan,Nihon Kagaku Sangyo,Nihon Kagaku Sangyo Co Ltd,JP3692000007,JPY,4094
japan,Maruo Calcium,Maruo Calcium Co Ltd,JP3872800002,JPY,4102
japan,Ise Chemicals,Ise Chemicals Corp,JP3139300002,JPY,4107
japan,Taoka Chemical,Taoka Chemical Co Ltd,JP3452400009,JPY,4113
japan,Honshu Chemical Industry,Honshu Chemical Industry Co Ltd,JP3853400004,JPY,4115
japan,Nippon Pigment,Nippon Pigment Co Ltd,JP3747000002,JPY,4119
japan,Sugai Chemical Industry,Sugai Chemical Industry Co Ltd,JP3396600003,JPY,4120
japan,Kodama Chemical Industry,Kodama Chemical Industry Co Ltd,JP3299000004,JPY,4222
japan,Lonseal,Lonseal Corp,JP3985200009,JPY,4224
japan,Seiryo Electric,Seiryo Electric Corp,JP3418100008,JPY,4341
japan,Secom Joshinetsu,Secom Joshinetsu Co Ltd,JP3421850003,JPY,4342
japan,Kawaguchi Chemical Industry,Kawaguchi Chemical Industry Co Ltd,JP3222600003,JPY,4361
japan,Manacorporated,Manac Incorporated,JP3869900005,JPY,4364
japan,Daito Chemix,Daito Chemix Corp,JP3486500006,JPY,4366
japan,Koei Chemical,Koei Chemical Co Ltd,JP3286100007,JPY,4367
japan,Toho Chemical Industry,Toho Chemical Industry Co Ltd,JP3599800004,JPY,4409
japan,Soft99,Soft99 Corp,JP3436030005,JPY,4464
japan,Morishita Jintan,Morishita Jintan Co Ltd,JP3924400009,JPY,4524
japan,Kawakami Paint Mfg,Kawakami Paint Mfg Co Ltd,JP3221800000,JPY,4616
japan,Rock Paint,Rock Paint Co Ltd,JP3984400006,JPY,4621
japan,Asahipen,Asahipen Corp,JP3116400007,JPY,4623
japan,Isamu Paint,Isamu Paint Co Ltd,JP3133200000,JPY,4624
japan,Tokyo Printing Ink Mfg,Tokyo Printing Ink Mfg Co Ltd,JP3571000003,JPY,4635
japan,Original Engineering,Original Engineering Consultants Co Ltd,JP3200200008,JPY,4642
japan,Mystar Engineering,Mystar Engineering Corp,JP3860290000,JPY,4695
japan,Kyoshin,Kyoshin Co Ltd,JP3249250006,JPY,4735
japan,Daisan,Daisan Co Ltd,JP3483200006,JPY,4750
japan,Sakura KCS,Sakura KCS Corp,JP3317500001,JPY,4761
japan,PA,PA Co Ltd,JP3801200001,JPY,4766
japan,Zuken Elmic,Zuken Elmic Inc,JP3167800006,JPY,4770
japan,Nihon Housing,Nihon Housing Co Ltd,JP3742500006,JPY,4781
japan,JFE Systems,JFE Systems Inc,JP3226650004,JPY,4832
japan,SDS Biotech KK,SDS Biotech KK,JP3163200003,JPY,4952
japan,Yasuhara Chemical,Yasuhara Chemical Co Ltd,JP3932900008,JPY,4957
japan,Chemipro Kasei Kaisha,Chemipro Kasei Kaisha Ltd,JP3281650006,JPY,4960
japan,Goo Chemical,Goo Chemical Co Ltd,JP3307900005,JPY,4962
japan,C.Uyemura &,C.Uyemura & Co Ltd,JP3155350006,JPY,4966
japan,Teraoka Seisakusho,Teraoka Seisakusho Co Ltd,JP3546000005,JPY,4987
japan,Showa Chemical Industry,Showa Chemical Industry Co Ltd,JP3364800007,JPY,4990
japan,Fumakilla,Fumakilla Ltd,JP3826000006,JPY,4998
japan,Cemedine,Cemedine Co Ltd,JP3423400005,JPY,4999
japan,Toa Oil,Toa Oil Co Ltd,JP3556800005,JPY,5008
japan,Nippon Seiro,Nippon Seiro Co Ltd,JP3723800003,JPY,5010
japan,Showa,Showa Holdings Co Ltd,JP3366000002,JPY,5103
japan,Nitto Kako,Nitto Kako Co Ltd,JP3681600007,JPY,5104
japan,Nishikawa Rubber,Nishikawa Rubber Co Ltd,JP3657550004,JPY,5161
japan,Nichirin,Nichirin Co Ltd,JP3665000000,JPY,5184
japan,Sakura Rubber,Sakura Rubber Co Ltd,JP3317600009,JPY,5189
japan,Sagami Rubber Industries,Sagami Rubber Industries Co Ltd,JP3316000003,JPY,5194
japan,Nozawa,Nozawa Corp,JP3761400005,JPY,5237
japan,Asahi Concrete Works,Asahi Concrete Works Co Ltd,JP3113200004,JPY,5268
japan,Toyo Asano Foundation,Toyo Asano Foundation Co Ltd,JP3554200000,JPY,5271
japan,Geostr,Geostr Corp,JP3386250009,JPY,5282
japan,Ito Yogyo,Ito Yogyo Co Ltd,JP3142900004,JPY,5287
japan,Vertex,Vertex Corp,JP3835790001,JPY,5290
japan,SEC Carbon,SEC Carbon Ltd,JP3161600006,JPY,5304
japan,Asahi Eito,Asahi Eito Co Ltd,JP3110800004,JPY,5341
japan,Nippon Crucible,Nippon Crucible Co Ltd,JP3755400003,JPY,5355
japan,Tsuruya,Tsuruya Co Ltd,JP3536800000,JPY,5386
japan,Riken Corundum,Riken Corundum Co Ltd,JP3971800002,JPY,5395
japan,Hokuetsu Metal,Hokuetsu Metal Co Ltd,JP3842200002,JPY,5446
japan,Takasago Tekko KK,Takasago Tekko KK,JP3454800008,JPY,5458
japan,Nippon Chuzo KK,Nippon Chuzo KK,JP3728200001,JPY,5609
japan,Daiwa Heavy Industry,Daiwa Heavy Industry Co Ltd,JP3503400008,JPY,5610
japan,Kawakin,Kawakin Holdings Co Ltd,JP3222000006,JPY,5614
japan,Metalart,Metalart Corp,JP3920900002,JPY,5644
japan,Shinko Wire,Shinko Wire Co Ltd,JP3373200009,JPY,5660
japan,Sanyu,Sanyu Co Ltd,JP3337400000,JPY,5697
japan,Nihon Seiko,Nihon Seiko Co Ltd,JP3721000002,JPY,5729
japan,Nippon Shindo,Nippon Shindo Co Ltd,JP3716800002,JPY,5753
japan,Toho Kinzoku,Toho Kinzoku Co Ltd,JP3600600005,JPY,5781
japan,Onamba,Onamba Co Ltd,JP3172800009,JPY,5816
japan,JMACS Japan,JMACS Japan Co Ltd,JP3736400007,JPY,5817
japan,Tori,Tori Holdings Co Ltd,JP3620800007,JPY,5856
japan,Nihon Seikan KK,Nihon Seikan KK,JP3720400005,JPY,5905
japan,JFE Container,JFE Container Co Ltd,JP3226550006,JPY,5907
japan,Takigami Steel Construction,Takigami Steel Construction Co Ltd,JP3461400008,JPY,5918
japan,Kawagishi Bridge Works,Kawagishi Bridge Works Co Ltd,JP3222200002,JPY,5921
japan,Nasu Denki Tekko,Nasu Denki Tekko Co Ltd,JP3651000006,JPY,5922
japan,Almetax Manufacturing,Almetax Manufacturing Co Ltd,JP3126500002,JPY,5928
japan,Fujisash,Fujisash Co Ltd,JP3813500000,JPY,5940
japan,Nakanishi MFG,Nakanishi MFG Co Ltd,JP3642600005,JPY,5941
japan,Japan Power Fastening,Japan Power Fastening Co Ltd,JP3745200000,JPY,5950
japan,Amatei,Amatei Inc,JP3124000005,JPY,5952
japan,Yamashina,Yamashina Corp,JP3936400005,JPY,5955
japan,Toso,Toso Co Ltd,JP3552500005,JPY,5956
japan,Asaka Industrial,Asaka Industrial Co Ltd,JP3108800008,JPY,5962
japan,Toyo Knife,Toyo Knife Co Ltd,JP3617800002,JPY,5964
japan,Fujimak,Fujimak Corp,JP3820850000,JPY,5965
japan,Kyoto Tool,Kyoto Tool Co Ltd,JP3250400003,JPY,5966
japan,Tone,Tone Co Ltd,JP3860800006,JPY,5967
japan,Lobtex,Lobtex Co Ltd,JP3985000003,JPY,5969
japan,Toami,Toami Corp,JP3552190005,JPY,5973
japan,Maruzen,Maruzen Co Ltd,JP3875610002,JPY,5982
japan,Kanefusa,Kanefusa Corp,JP3216800007,JPY,5984
japan,Fine Sinter,Fine Sinter Co Ltd,JP3577400009,JPY,5994
japan,Kobe Diesel,Kobe Diesel Co Ltd,JP3291000002,JPY,6016
japan,Hanshin Diesel Works,Hanshin Diesel Works Ltd,JP3776600003,JPY,6018
japan,Akasaka Diesels,Akasaka Diesels Ltd,JP3106800000,JPY,6022
japan,Daihatsu Diesel Mfg,Daihatsu Diesel Mfg Co Ltd,JP3497000004,JPY,6023
japan,Nikki,Nikki Co Ltd,JP3696800006,JPY,6042
japan,Wesco,Wesco Holdings Inc,JP3154650000,JPY,6091
japan,Kojima Iron Works,Kojima Iron Works Co Ltd,JP3297400008,JPY,6112
japan,Okamoto Machine Tool Works,Okamoto Machine Tool Works Ltd,JP3193200007,JPY,6125
japan,Hamai,Hamai Co Ltd,JP3770600009,JPY,6131
japan,Koike Sanso Kogyo,Koike Sanso Kogyo Co Ltd,JP3284200007,JPY,6137
japan,Seibu Electric & Machinery,Seibu Electric & Machinery Co Ltd,JP3416600009,JPY,6144
japan,Takamatsu Machinery,Takamatsu Machinery Co Ltd,JP3457850000,JPY,6155
japan,Estic,Estic Corp,JP3163150000,JPY,6161
japan,Hirano Tecseed,Hirano Tecseed Co Ltd,JP3795800006,JPY,6245
japan,Techno Smart,Techno Smart Corp,JP3147200004,JPY,6246
japan,Nissei,Nissei Corp,JP3678400007,JPY,6271
japan,Zuiko,Zuiko Corp,JP3411900008,JPY,6279
japan,Kobelco Eco-Solutions,Kobelco Eco-Solutions Co Ltd,JP3376000000,JPY,6299
japan,Sasakura Engineering,Sasakura Engineering Co Ltd,JP3319000000,JPY,6303
japan,Sansei,Sansei Co Ltd,JP3334500000,JPY,6307
japan,Tacmina,Tacmina Corp,JP3462620000,JPY,6322
japan,Meiji Machine,Meiji Machine Co Ltd,JP3916600004,JPY,6334
japan,Ishii Hyoki,Ishii Hyoki Co Ltd,JP3134450000,JPY,6336
japan,Takatori,Takatori Corp,JP3457720005,JPY,6338
japan,Taihei Machinery Works,Taihei Machinery Works Ltd,JP3446400008,JPY,6342
japan,Freesia Macross,Freesia Macross Corp,JP3826600003,JPY,6343
japan,Kikukawa Enterprise,Kikukawa Enterprise Inc,JP3236400002,JPY,6346
japan,Sansei Tech,Sansei Technologies Inc,JP3334800004,JPY,6357
japan,Tokyo Automatic Machinery,Tokyo Automatic Machinery Works Ltd,JP3578200002,JPY,6360
japan,DMW,DMW Corp,JP3550800001,JPY,6365
japan,Oriental Chain Mfg,Oriental Chain Mfg Co Ltd,JP3198800009,JPY,6380
japan,Trinity Industrial,Trinity Industrial Corp,JP3637000005,JPY,6382
japan,Kaji Tech,Kaji Technology Corp,JP3212200004,JPY,6391
japan,Yamada,Yamada Corp,JP3938600008,JPY,6392
japan,Unozawa-gumi Iron Works,Unozawa-gumi Iron Works Ltd,JP3158000004,JPY,6396
japan,Kanematsu Engineering,Kanematsu Engineering Co Ltd,JP3217300007,JPY,6402
japan,Toa Valve Engineering,Toa Valve Engineering Inc,JP3558810002,JPY,6466
japan,Okano Valve Mfg.,Okano Valve Mfg. Co Ltd,JP3191600000,JPY,6492
japan,Nittan Valve,Nittan Valve Co Ltd,JP3680000001,JPY,6493
japan,Miyairi Valve MFG,Miyairi Valve MFG Co Ltd,JP3907600005,JPY,6495
japan,Nakakita Seisakusho,Nakakita Seisakusho Co Ltd,JP3642000008,JPY,6496
japan,Nishishiba Electric,Nishishiba Electric Co Ltd,JP3657600007,JPY,6591
japan,C&G Systems,C&G Systems Inc,JP3126390008,JPY,6633
japan,Contec,Contec Co Ltd,JP3306030002,JPY,6639
japan,Togami Electric Mfg,Togami Electric Mfg Co Ltd,JP3623400003,JPY,6643
japan,Morio Denki,Morio Denki Co Ltd,JP3923200004,JPY,6647
japan,Adtec Plasma Tech,Adtec Plasma Technology Co Ltd,JP3122010006,JPY,6668
japan,MCJ,MCJ Co Ltd,JP3167420003,JPY,6670
japan,Meisei Electric,Meisei Electric Co Ltd,JP3918600002,JPY,6709
japan,Wintest,Wintest Corp,JP3154370005,JPY,6721
japan,Pixela,Pixela Corp,JP3801620000,JPY,6731
japan,Daido Signal,Daido Signal Co Ltd,JP3490600008,JPY,6743
japan,Tokyo Cosmos Electric,Tokyo Cosmos Electric Co Ltd,JP3576200004,JPY,6772
japan,TB Group,TB Group Inc,JP3623100009,JPY,6775
japan,Tensho Electric Industries,Tensho Electric Industries Co Ltd,JP3547600001,JPY,6776
japan,Artiza Networks,Artiza Networks Inc,JP3126140007,JPY,6778
japan,RVH,RVH Inc,JP3969550007,JPY,6786
japan,Aoi Electronics,Aoi Electronics Co Ltd,JP3105280006,JPY,6832
japan,Allied Telesis KK,Allied Telesis Holdings KK,JP3124900006,JPY,6835
japan,Plat’Home,Plat’Home Co Ltd,JP3833000007,JPY,6836
japan,Fenwal Controls of Japan,Fenwal Controls of Japan Ltd,JP3749100008,JPY,6870
japan,Kyoden,Kyoden Co Ltd,JP3250200007,JPY,6881
japan,Sansha Electric Manufacturing,Sansha Electric Manufacturing Co Ltd,JP3332600000,JPY,6882
japan,Pulstec Industrial,Pulstec Industrial Co Ltd,JP3782000008,JPY,6894
japan,Twinbird,Twinbird Corp,JP3531100000,JPY,6897
japan,Asti,Asti Corp,JP3119960007,JPY,6899
japan,Fujitsu Frontech,Fujitsu Frontech Ltd,JP3818200002,JPY,6945
japan,Nippon Avionics,Nippon Avionics Co Ltd,JP3686200001,JPY,6946
japan,FDK,FDK Corp,JP3820400004,JPY,6955
japan,Sanko,Sanko Co Ltd,JP3330400007,JPY,6964
japan,Matsuo Electric,Matsuo Electric Co Ltd,JP3864400001,JPY,6969
japan,Japan Resistor Mfg.,Japan Resistor Mfg. Co Ltd,JP3730600008,JPY,6977
